id,first_name,last_name,email,state,verified
45012,Casey,Garcia,casey.garcia6441@mail.com,New Mexico,1
45013,Drew,Brown,drew.brown5906@scopely.dev,South Dakota,1
45014,Taylor,Johnson,taylor.johnson823@playverse.net,Washington,0
45015,Skyler,Jones,skyler.jones25@example.com,Arkansas,0
45016,Morgan,Garcia,morgan.garcia7282@gamehub.io,Washington,1
45017,Drew,Miller,drew.miller1012@playverse.net,Ohio,1
45018,Casey,Garcia,casey.garcia4006@mail.com,Ohio,1
45019,Jordan,Brown,jordan.brown9316@playverse.net,Arkansas,1
45020,Alex,Brown,alex.brown3563@gamehub.io,New Mexico,1
45021,Elliot,Anderson,elliot.anderson1881@example.com,Louisiana,1
45022,Casey,Miller,casey.miller9498@example.com,New Mexico,1
45023,Casey,Smith,casey.smith9511@mail.com,Ohio,0
45024,Taylor,Williams,taylor.williams3448@example.com,Delaware,1
45025,Avery,Martinez,avery.martinez8533@playverse.net,California,1
45026,Avery,Wilson,avery.wilson8414@mail.com,Louisiana,1
45027,Drew,Wilson,drew.wilson9540@scopely.dev,Ohio,1
45028,Jordan,Johnson,jordan.johnson5291@scopely.dev,Ohio,0
45029,Skyler,Johnson,skyler.johnson1080@gamehub.io,North Dakota,1
45030,Avery,Miller,avery.miller6285@scopely.dev,South Dakota,0
45031,Morgan,Jones,morgan.jones3989@playverse.net,Ohio,1
45032,Jordan,Gonzalez,jordan.gonzalez6167@playverse.net,Minnesota,1
45033,Taylor,Lopez,taylor.lopez3792@scopely.dev,Massachusetts,1
45034,Jamie,Wilson,jamie.wilson1098@scopely.dev,Oklahoma,1
45035,Morgan,Williams,morgan.williams9416@example.com,South Dakota,1
45036,Avery,Rodriguez,avery.rodriguez691@scopely.dev,South Dakota,1
45037,Sam,Wilson,sam.wilson1927@scopely.dev,Minnesota,1
45038,Sam,Anderson,sam.anderson10@playverse.net,New Mexico,1
45039,Sam,Rodriguez,sam.rodriguez3839@mail.com,Ohio,1
45040,Casey,Williams,casey.williams1552@scopely.dev,New Mexico,1
45041,Jamie,Johnson,jamie.johnson9687@gamehub.io,Florida,1
45042,Jordan,Williams,jordan.williams2032@gamehub.io,South Dakota,1
45043,Jordan,Rodriguez,jordan.rodriguez1050@scopely.dev,Minnesota,1
45044,Sam,Gonzalez,sam.gonzalez8021@mail.com,West Virginia,0
45045,Cameron,Davis,cameron.davis4550@scopely.dev,Nevada,1
45046,Jamie,Williams,jamie.williams6431@example.com,Louisiana,1
45047,Alex,Brown,alex.brown7404@example.com,Delaware,1
45048,Morgan,Jones,morgan.jones7450@playverse.net,Kentucky,1
45049,Elliot,Brown,elliot.brown5125@gamehub.io,Florida,0
45050,Cameron,Lopez,cameron.lopez5997@example.com,Tennessee,1
45051,Avery,Anderson,avery.anderson7939@gamehub.io,New York,1
45052,Taylor,Hernandez,taylor.hernandez6481@scopely.dev,South Carolina,1
45053,Quinn,Lopez,quinn.lopez7000@scopely.dev,Delaware,1
45054,Sam,Wilson,sam.wilson435@gamehub.io,Arkansas,1
45055,Rowan,Johnson,rowan.johnson8029@playverse.net,Maryland,0
45056,Skyler,Hernandez,skyler.hernandez9382@example.com,Utah,1
45057,Jamie,Rodriguez,jamie.rodriguez945@example.com,Arkansas,1
45058,Casey,Johnson,casey.johnson3114@scopely.dev,Ohio,1
45059,Jordan,Jones,jordan.jones8735@gamehub.io,Arkansas,1
45060,Rowan,Hernandez,rowan.hernandez9444@playverse.net,Connecticut,1
45061,Jordan,Rodriguez,jordan.rodriguez8864@playverse.net,Ohio,0
45062,Casey,Davis,casey.davis1173@scopely.dev,Delaware,0
45063,Taylor,Smith,taylor.smith1482@mail.com,Alaska,1
45064,Casey,Williams,casey.williams3068@example.com,Florida,1
45065,Sam,Martinez,sam.martinez1927@playverse.net,Ohio,1
45066,Cameron,Wilson,cameron.wilson902@gamehub.io,Missouri,1
45067,Alex,Rodriguez,alex.rodriguez9518@gamehub.io,Nevada,1
45068,Casey,Williams,casey.williams6378@playverse.net,Maine,1
45069,Cameron,Hernandez,cameron.hernandez9662@playverse.net,Arkansas,0
45070,Alex,Wilson,alex.wilson1747@gamehub.io,Florida,1
45071,Jordan,Brown,jordan.brown7769@scopely.dev,Delaware,1
45072,Drew,Williams,drew.williams7473@scopely.dev,Ohio,1
45073,Elliot,Miller,elliot.miller3257@scopely.dev,South Dakota,0
45074,Cameron,Rodriguez,cameron.rodriguez9517@mail.com,Georgia,1
45075,Drew,Brown,drew.brown6413@scopely.dev,Delaware,1
45076,Morgan,Rodriguez,morgan.rodriguez4370@scopely.dev,Georgia,1
45077,Alex,Johnson,alex.johnson1514@mail.com,Utah,1
45078,Taylor,Johnson,taylor.johnson4053@gamehub.io,Delaware,1
45079,Jamie,Rodriguez,jamie.rodriguez2110@scopely.dev,Ohio,1
45080,Riley,Anderson,riley.anderson5820@gamehub.io,Arkansas,1
45081,Casey,Miller,casey.miller945@example.com,Ohio,1
45082,Rowan,Jones,rowan.jones5728@gamehub.io,Georgia,0
45083,Riley,Jones,riley.jones5409@mail.com,South Dakota,1
45084,Cameron,Gonzalez,cameron.gonzalez455@gamehub.io,Alaska,1
45085,Elliot,Rodriguez,elliot.rodriguez2198@example.com,Minnesota,1
45086,Avery,Hernandez,avery.hernandez4673@mail.com,Ohio,1
45087,Drew,Brown,drew.brown1400@playverse.net,Ohio,1
45088,Avery,Hernandez,avery.hernandez6714@gamehub.io,South Dakota,1
45089,Jamie,Wilson,jamie.wilson1875@scopely.dev,Ohio,1
45090,Cameron,Smith,cameron.smith9726@scopely.dev,Arkansas,1
45091,Taylor,Garcia,taylor.garcia4169@example.com,Ohio,1
45092,Alex,Anderson,alex.anderson3248@playverse.net,Missouri,1
45093,Cameron,Wilson,cameron.wilson4280@example.com,Arkansas,0
45094,Casey,Williams,casey.williams2286@scopely.dev,Arkansas,1
45095,Avery,Anderson,avery.anderson8864@example.com,South Carolina,0
45096,Avery,Wilson,avery.wilson7098@scopely.dev,New Jersey,1
45097,Avery,Johnson,avery.johnson7987@scopely.dev,Colorado,1
45098,Taylor,Brown,taylor.brown3569@mail.com,Ohio,1
45099,Casey,Rodriguez,casey.rodriguez3058@playverse.net,New Mexico,1
45100,Taylor,Davis,taylor.davis2589@example.com,Delaware,0
45101,Morgan,Lopez,morgan.lopez298@example.com,Massachusetts,1
45102,Jordan,Anderson,jordan.anderson3689@scopely.dev,Texas,0
45103,Jordan,Gonzalez,jordan.gonzalez5520@scopely.dev,Ohio,1
45104,Elliot,Gonzalez,elliot.gonzalez4365@playverse.net,Louisiana,1
45105,Avery,Miller,avery.miller2123@scopely.dev,Alabama,1
45106,Riley,Johnson,riley.johnson1964@gamehub.io,Florida,1
45107,Sam,Smith,sam.smith6078@example.com,Delaware,1
45108,Morgan,Gonzalez,morgan.gonzalez5262@mail.com,Louisiana,1
45109,Drew,Lopez,drew.lopez1721@scopely.dev,South Dakota,1
45110,Skyler,Miller,skyler.miller8670@mail.com,Delaware,1
45111,Quinn,Lopez,quinn.lopez6687@mail.com,Arizona,1
45112,Jamie,Martinez,jamie.martinez3504@example.com,Arkansas,0
45113,Quinn,Wilson,quinn.wilson8778@example.com,Massachusetts,1
45114,Rowan,Jones,rowan.jones7574@mail.com,Arkansas,0
45115,Morgan,Hernandez,morgan.hernandez6523@example.com,Nevada,1
45116,Cameron,Davis,cameron.davis7885@playverse.net,Idaho,1
45117,Jordan,Jones,jordan.jones1454@mail.com,Louisiana,1
45118,Taylor,Martinez,taylor.martinez4526@mail.com,Colorado,1
45119,Riley,Jones,riley.jones824@gamehub.io,Ohio,1
45120,Alex,Anderson,alex.anderson4230@example.com,Louisiana,0
45121,Rowan,Davis,rowan.davis5452@playverse.net,Arkansas,1
45122,Alex,Rodriguez,alex.rodriguez8888@mail.com,Louisiana,1
45123,Alex,Johnson,alex.johnson982@playverse.net,West Virginia,0
45124,Skyler,Davis,skyler.davis2531@playverse.net,Ohio,1
45125,Drew,Miller,drew.miller9747@scopely.dev,South Dakota,1
45126,Rowan,Davis,rowan.davis9322@gamehub.io,South Dakota,1
45127,Jamie,Anderson,jamie.anderson9365@scopely.dev,Nevada,1
45128,Jordan,Anderson,jordan.anderson4557@example.com,Nevada,1
45129,Avery,Williams,avery.williams1973@scopely.dev,Tennessee,1
45130,Riley,Brown,riley.brown8543@scopely.dev,South Dakota,1
45131,Jamie,Miller,jamie.miller2855@playverse.net,Ohio,1
45132,Casey,Jones,casey.jones6949@mail.com,South Carolina,0
45133,Jordan,Miller,jordan.miller9440@mail.com,Ohio,1
45134,Quinn,Garcia,quinn.garcia6247@playverse.net,Kansas,1
45135,Taylor,Brown,taylor.brown4128@example.com,Arkansas,1
45136,Elliot,Anderson,elliot.anderson8304@playverse.net,Ohio,1
45137,Rowan,Johnson,rowan.johnson6026@playverse.net,Tennessee,1
45138,Rowan,Lopez,rowan.lopez635@example.com,West Virginia,1
45139,Cameron,Garcia,cameron.garcia2702@mail.com,Arizona,1
45140,Cameron,Garcia,cameron.garcia9546@gamehub.io,Ohio,0
45141,Alex,Wilson,alex.wilson8041@example.com,North Dakota,1
45142,Morgan,Garcia,morgan.garcia3658@gamehub.io,Louisiana,1
45143,Casey,Smith,casey.smith9675@mail.com,Nevada,1
45144,Sam,Garcia,sam.garcia5680@gamehub.io,Massachusetts,1
45145,Skyler,Johnson,skyler.johnson3475@gamehub.io,Texas,1
45146,Cameron,Martinez,cameron.martinez1926@playverse.net,Kansas,1
45147,Morgan,Jones,morgan.jones6371@example.com,Delaware,1
45148,Skyler,Miller,skyler.miller7871@scopely.dev,Ohio,1
45149,Riley,Martinez,riley.martinez8551@playverse.net,Indiana,1
45150,Quinn,Smith,quinn.smith6445@playverse.net,Arizona,1
45151,Quinn,Jones,quinn.jones9753@scopely.dev,Oregon,1
45152,Drew,Rodriguez,drew.rodriguez3981@playverse.net,Kentucky,1
45153,Rowan,Williams,rowan.williams9049@scopely.dev,Wisconsin,1
45154,Jordan,Gonzalez,jordan.gonzalez2030@scopely.dev,Kansas,1
45155,Quinn,Johnson,quinn.johnson5869@mail.com,Nevada,0
45156,Riley,Martinez,riley.martinez726@scopely.dev,Connecticut,1
45157,Cameron,Johnson,cameron.johnson8676@gamehub.io,Montana,1
45158,Alex,Williams,alex.williams6165@mail.com,Idaho,1
45159,Jamie,Smith,jamie.smith4661@playverse.net,Ohio,1
45160,Avery,Johnson,avery.johnson7289@playverse.net,Alaska,1
45161,Jamie,Garcia,jamie.garcia4219@example.com,Ohio,1
45162,Cameron,Davis,cameron.davis5683@gamehub.io,Mississippi,1
45163,Avery,Brown,avery.brown7033@mail.com,Louisiana,1
45164,Skyler,Wilson,skyler.wilson3571@gamehub.io,Arkansas,1
45165,Jamie,Anderson,jamie.anderson4874@example.com,Arkansas,0
45166,Jordan,Johnson,jordan.johnson593@example.com,Ohio,1
45167,Jamie,Jones,jamie.jones2900@scopely.dev,Ohio,0
45168,Quinn,Gonzalez,quinn.gonzalez463@mail.com,Massachusetts,1
45169,Jordan,Lopez,jordan.lopez9497@example.com,Alabama,1
45170,Avery,Anderson,avery.anderson4976@mail.com,Rhode Island,1
45171,Morgan,Anderson,morgan.anderson9426@gamehub.io,Ohio,1
45172,Riley,Williams,riley.williams2385@example.com,Arkansas,0
45173,Quinn,Jones,quinn.jones7271@gamehub.io,Idaho,1
45174,Rowan,Williams,rowan.williams8209@example.com,Arkansas,1
45175,Taylor,Hernandez,taylor.hernandez1119@gamehub.io,South Dakota,1
45176,Jordan,Brown,jordan.brown5894@scopely.dev,Minnesota,1
45177,Jamie,Jones,jamie.jones7504@mail.com,Louisiana,1
45178,Elliot,Wilson,elliot.wilson929@gamehub.io,Ohio,0
45179,Morgan,Miller,morgan.miller6306@gamehub.io,Ohio,1
45180,Jordan,Johnson,jordan.johnson2238@mail.com,Ohio,0
45181,Drew,Garcia,drew.garcia7458@example.com,South Carolina,0
45182,Jamie,Garcia,jamie.garcia9907@mail.com,New Mexico,1
45183,Taylor,Garcia,taylor.garcia6872@scopely.dev,Alabama,1
45184,Casey,Miller,casey.miller303@playverse.net,Arkansas,1
45185,Jordan,Hernandez,jordan.hernandez6096@example.com,South Dakota,1
45186,Quinn,Williams,quinn.williams881@scopely.dev,Arkansas,1
45187,Sam,Gonzalez,sam.gonzalez6341@playverse.net,Ohio,1
45188,Morgan,Jones,morgan.jones70@scopely.dev,Delaware,1
45189,Rowan,Wilson,rowan.wilson3867@mail.com,Washington,1
45190,Jordan,Lopez,jordan.lopez8531@scopely.dev,Florida,1
45191,Jamie,Rodriguez,jamie.rodriguez8640@example.com,Louisiana,1
45192,Casey,Wilson,casey.wilson7026@scopely.dev,Ohio,1
45193,Avery,Wilson,avery.wilson7533@mail.com,Ohio,1
45194,Cameron,Anderson,cameron.anderson3249@scopely.dev,Kentucky,1
45195,Drew,Anderson,drew.anderson2108@scopely.dev,Ohio,1
45196,Casey,Rodriguez,casey.rodriguez7914@scopely.dev,West Virginia,0
45197,Cameron,Miller,cameron.miller1309@playverse.net,Arkansas,0
45198,Drew,Rodriguez,drew.rodriguez2473@mail.com,Georgia,1
45199,Cameron,Williams,cameron.williams5540@mail.com,Massachusetts,1
45200,Casey,Lopez,casey.lopez9152@scopely.dev,Kansas,0
45201,Cameron,Miller,cameron.miller1737@gamehub.io,Kentucky,0
45202,Avery,Smith,avery.smith1570@mail.com,Maryland,1
45203,Rowan,Wilson,rowan.wilson7093@scopely.dev,Ohio,1
45204,Jamie,Gonzalez,jamie.gonzalez9923@mail.com,Louisiana,0
45205,Elliot,Anderson,elliot.anderson8288@playverse.net,Georgia,0
45206,Casey,Wilson,casey.wilson1607@example.com,Nevada,1
45207,Sam,Miller,sam.miller386@mail.com,South Dakota,1
45208,Avery,Williams,avery.williams3444@scopely.dev,Ohio,1
45209,Avery,Williams,avery.williams7720@playverse.net,Kentucky,1
45210,Jamie,Wilson,jamie.wilson263@gamehub.io,Washington,1
45211,Quinn,Miller,quinn.miller3622@example.com,Ohio,1
45212,Riley,Davis,riley.davis3403@gamehub.io,Arkansas,1
45213,Elliot,Gonzalez,elliot.gonzalez5816@gamehub.io,Ohio,1
45214,Jordan,Brown,jordan.brown1036@playverse.net,Tennessee,1
45215,Jordan,Lopez,jordan.lopez3374@scopely.dev,Massachusetts,1
45216,Skyler,Smith,skyler.smith8403@scopely.dev,Ohio,0
45217,Riley,Jones,riley.jones3970@mail.com,Arkansas,1
45218,Elliot,Martinez,elliot.martinez8258@scopely.dev,Arkansas,1
45219,Cameron,Brown,cameron.brown9987@playverse.net,Ohio,1
45220,Avery,Rodriguez,avery.rodriguez1883@example.com,Louisiana,1
45221,Taylor,Williams,taylor.williams6068@playverse.net,Massachusetts,0
45222,Elliot,Brown,elliot.brown5270@gamehub.io,Kansas,0
45223,Sam,Martinez,sam.martinez8941@example.com,Massachusetts,0
45224,Morgan,Williams,morgan.williams1896@example.com,Arkansas,1
45225,Elliot,Williams,elliot.williams8760@example.com,Arkansas,1
45226,Quinn,Miller,quinn.miller9153@example.com,Massachusetts,0
45227,Rowan,Jones,rowan.jones6710@playverse.net,Massachusetts,1
45228,Morgan,Jones,morgan.jones150@scopely.dev,South Dakota,1
45229,Jamie,Wilson,jamie.wilson9334@scopely.dev,Kentucky,0
45230,Quinn,Brown,quinn.brown9879@example.com,Ohio,1
45231,Sam,Martinez,sam.martinez1928@mail.com,Kansas,1
45232,Jordan,Gonzalez,jordan.gonzalez8332@example.com,Kansas,1
45233,Casey,Davis,casey.davis4909@playverse.net,Ohio,1
45234,Cameron,Smith,cameron.smith1615@gamehub.io,New Hampshire,1
45235,Cameron,Hernandez,cameron.hernandez3894@scopely.dev,Louisiana,0
45236,Elliot,Rodriguez,elliot.rodriguez4856@example.com,Massachusetts,1
45237,Casey,Hernandez,casey.hernandez1759@example.com,South Dakota,0
45238,Rowan,Rodriguez,rowan.rodriguez5555@gamehub.io,Ohio,0
45239,Morgan,Hernandez,morgan.hernandez478@mail.com,Utah,1
45240,Avery,Jones,avery.jones3226@gamehub.io,South Dakota,0
45241,Jordan,Smith,jordan.smith6960@scopely.dev,Ohio,1
45242,Sam,Lopez,sam.lopez899@example.com,Delaware,1
45243,Avery,Lopez,avery.lopez7527@example.com,Louisiana,1
45244,Drew,Johnson,drew.johnson5380@gamehub.io,Nevada,1
45245,Riley,Johnson,riley.johnson3336@example.com,Arizona,1
45246,Skyler,Anderson,skyler.anderson7020@mail.com,Ohio,1
45247,Morgan,Garcia,morgan.garcia8056@playverse.net,West Virginia,1
45248,Jordan,Martinez,jordan.martinez1357@scopely.dev,South Carolina,1
45249,Jamie,Rodriguez,jamie.rodriguez6872@scopely.dev,Ohio,0
45250,Casey,Williams,casey.williams8472@playverse.net,Ohio,1
45251,Casey,Wilson,casey.wilson8779@mail.com,South Dakota,1
45252,Avery,Davis,avery.davis975@example.com,Kansas,1
45253,Drew,Johnson,drew.johnson7283@playverse.net,Massachusetts,1
45254,Alex,Jones,alex.jones6918@mail.com,Ohio,1
45255,Alex,Lopez,alex.lopez6647@example.com,New Mexico,0
45256,Jordan,Brown,jordan.brown4157@scopely.dev,South Dakota,1
45257,Cameron,Jones,cameron.jones2388@playverse.net,Louisiana,1
45258,Sam,Brown,sam.brown5036@gamehub.io,Maryland,1
45259,Sam,Smith,sam.smith4029@playverse.net,Georgia,1
45260,Sam,Anderson,sam.anderson9827@gamehub.io,Ohio,1
45261,Taylor,Gonzalez,taylor.gonzalez6578@scopely.dev,Louisiana,1
45262,Alex,Anderson,alex.anderson6828@scopely.dev,Nevada,1
45263,Avery,Smith,avery.smith2710@playverse.net,Arkansas,1
45264,Elliot,Garcia,elliot.garcia956@playverse.net,Ohio,1
45265,Morgan,Davis,morgan.davis9893@mail.com,Missouri,0
45266,Quinn,Miller,quinn.miller9186@example.com,Ohio,0
45267,Casey,Brown,casey.brown5029@example.com,Georgia,1
45268,Casey,Gonzalez,casey.gonzalez7368@scopely.dev,South Dakota,1
45269,Morgan,Jones,morgan.jones6120@scopely.dev,South Dakota,1
45270,Quinn,Davis,quinn.davis8788@mail.com,Maryland,1
45271,Casey,Wilson,casey.wilson685@mail.com,Arkansas,1
45272,Rowan,Garcia,rowan.garcia3680@gamehub.io,Mississippi,1
45273,Rowan,Davis,rowan.davis838@example.com,Ohio,1
45274,Cameron,Garcia,cameron.garcia3523@playverse.net,New York,1
45275,Quinn,Gonzalez,quinn.gonzalez6295@playverse.net,South Dakota,1
45276,Drew,Davis,drew.davis641@example.com,Tennessee,1
45277,Cameron,Lopez,cameron.lopez2945@scopely.dev,Ohio,1
45278,Alex,Lopez,alex.lopez5136@gamehub.io,Ohio,1
45279,Alex,Brown,alex.brown990@mail.com,Arkansas,1
45280,Taylor,Martinez,taylor.martinez9102@gamehub.io,Louisiana,1
45281,Drew,Johnson,drew.johnson7193@example.com,Kentucky,1
45282,Jordan,Anderson,jordan.anderson108@playverse.net,Kentucky,1
45283,Alex,Williams,alex.williams8457@scopely.dev,Ohio,1
45284,Cameron,Anderson,cameron.anderson8088@mail.com,Michigan,1
45285,Skyler,Jones,skyler.jones1219@playverse.net,Minnesota,1
45286,Morgan,Anderson,morgan.anderson4057@playverse.net,Georgia,1
45287,Morgan,Brown,morgan.brown7339@mail.com,Delaware,1
45288,Morgan,Jones,morgan.jones4081@example.com,Maine,1
45289,Morgan,Wilson,morgan.wilson954@example.com,Arizona,1
45290,Sam,Smith,sam.smith498@scopely.dev,Connecticut,1
45291,Quinn,Smith,quinn.smith4741@gamehub.io,South Carolina,1
45292,Quinn,Lopez,quinn.lopez9460@playverse.net,Maryland,1
45293,Cameron,Johnson,cameron.johnson5816@example.com,Washington,1
45294,Cameron,Anderson,cameron.anderson4087@example.com,Alabama,1
45295,Cameron,Hernandez,cameron.hernandez1787@mail.com,Tennessee,1
45296,Taylor,Anderson,taylor.anderson165@playverse.net,Ohio,0
45297,Elliot,Johnson,elliot.johnson3664@example.com,Ohio,1
45298,Sam,Gonzalez,sam.gonzalez8912@example.com,South Dakota,1
45299,Riley,Davis,riley.davis6156@mail.com,Ohio,1
45300,Cameron,Martinez,cameron.martinez4734@scopely.dev,Arizona,1
45301,Jordan,Brown,jordan.brown1875@example.com,Tennessee,1
45302,Morgan,Wilson,morgan.wilson345@gamehub.io,South Dakota,1
45303,Riley,Garcia,riley.garcia334@mail.com,Mississippi,1
45304,Drew,Johnson,drew.johnson7578@mail.com,Arkansas,1
45305,Morgan,Smith,morgan.smith5415@playverse.net,South Carolina,1
45306,Drew,Lopez,drew.lopez7484@mail.com,Missouri,0
45307,Riley,Miller,riley.miller7103@example.com,Kentucky,1
45308,Elliot,Brown,elliot.brown9905@gamehub.io,Wyoming,0
45309,Morgan,Anderson,morgan.anderson8709@gamehub.io,Connecticut,1
45310,Cameron,Brown,cameron.brown3972@playverse.net,Connecticut,0
45311,Alex,Johnson,alex.johnson1842@mail.com,New York,0
45312,Cameron,Rodriguez,cameron.rodriguez8131@mail.com,Idaho,1
45313,Elliot,Johnson,elliot.johnson5741@scopely.dev,Maryland,1
45314,Taylor,Jones,taylor.jones5868@scopely.dev,Georgia,1
45315,Taylor,Garcia,taylor.garcia2402@gamehub.io,Ohio,1
45316,Casey,Williams,casey.williams3192@gamehub.io,Idaho,0
45317,Drew,Hernandez,drew.hernandez8610@mail.com,South Dakota,0
45318,Avery,Wilson,avery.wilson2338@scopely.dev,Ohio,1
45319,Alex,Williams,alex.williams118@scopely.dev,Iowa,1
45320,Jamie,Garcia,jamie.garcia5438@playverse.net,Oregon,1
45321,Morgan,Jones,morgan.jones6238@mail.com,Kentucky,1
45322,Avery,Jones,avery.jones3460@playverse.net,Maine,0
45323,Drew,Jones,drew.jones2799@mail.com,Arkansas,1
45324,Elliot,Rodriguez,elliot.rodriguez9439@example.com,New Jersey,1
45325,Sam,Davis,sam.davis6716@example.com,South Carolina,1
45326,Riley,Brown,riley.brown4096@gamehub.io,Ohio,1
45327,Casey,Garcia,casey.garcia33@mail.com,Nevada,1
45328,Sam,Anderson,sam.anderson5087@scopely.dev,South Dakota,1
45329,Cameron,Jones,cameron.jones5628@gamehub.io,Massachusetts,1
45330,Alex,Hernandez,alex.hernandez2895@gamehub.io,Wyoming,1
45331,Sam,Garcia,sam.garcia6406@scopely.dev,Massachusetts,1
45332,Cameron,Anderson,cameron.anderson7310@example.com,Ohio,0
45333,Avery,Anderson,avery.anderson8608@scopely.dev,Arizona,0
45334,Jamie,Hernandez,jamie.hernandez660@playverse.net,Ohio,1
45335,Cameron,Davis,cameron.davis3385@gamehub.io,Kentucky,1
45336,Skyler,Garcia,skyler.garcia7857@mail.com,Arkansas,1
45337,Drew,Garcia,drew.garcia9491@scopely.dev,Arkansas,1
45338,Jordan,Johnson,jordan.johnson9795@scopely.dev,Mississippi,1
45339,Casey,Miller,casey.miller2411@example.com,New Mexico,0
45340,Elliot,Lopez,elliot.lopez5660@gamehub.io,Ohio,0
45341,Cameron,Gonzalez,cameron.gonzalez1532@mail.com,Massachusetts,1
45342,Sam,Lopez,sam.lopez7666@mail.com,South Dakota,1
45343,Skyler,Gonzalez,skyler.gonzalez8957@mail.com,Arkansas,1
45344,Drew,Williams,drew.williams1582@mail.com,Arkansas,1
45345,Taylor,Lopez,taylor.lopez7185@example.com,Georgia,0
45346,Cameron,Lopez,cameron.lopez6546@gamehub.io,Arkansas,1
45347,Avery,Gonzalez,avery.gonzalez3800@example.com,Ohio,1
45348,Skyler,Gonzalez,skyler.gonzalez6592@scopely.dev,Louisiana,1
45349,Jamie,Miller,jamie.miller5476@scopely.dev,New York,1
45350,Jordan,Lopez,jordan.lopez962@example.com,Ohio,1
45351,Cameron,Wilson,cameron.wilson6727@scopely.dev,Nevada,0
45352,Elliot,Jones,elliot.jones4343@example.com,Nebraska,1
45353,Drew,Brown,drew.brown1250@playverse.net,Massachusetts,0
45354,Drew,Martinez,drew.martinez560@mail.com,Ohio,1
45355,Jordan,Lopez,jordan.lopez889@example.com,Missouri,1
45356,Skyler,Smith,skyler.smith2767@mail.com,Louisiana,0
45357,Morgan,Lopez,morgan.lopez1742@mail.com,North Dakota,1
45358,Avery,Anderson,avery.anderson5821@scopely.dev,Washington,1
45359,Rowan,Anderson,rowan.anderson5046@playverse.net,Pennsylvania,1
45360,Casey,Davis,casey.davis2504@mail.com,Massachusetts,0
45361,Avery,Wilson,avery.wilson8579@playverse.net,North Dakota,1
